Time;Q_level_1;.Q_level_2;Q_level_3;Voltage_diff_1;Voltage_diff_2;Voltage_diff_3; Meter1.VLn_RMS; Meter2.VLn_RMS; Meter3.VLn_RMS
0.8285;141773.73;40986.992;-152384.98;0;0;0;465.98523;472.98355;475.1949
0.829;141775.16;40885.945;-152528.3;0;0;0;465.98523;472.98355;475.1949
0.8295;141705.55;40814.113;-152707.08;0;0;0;465.98523;472.98355;475.1949
0.83;141607.36;40825.242;-152787.94;0;0;0;465.98523;472.98355;475.1949
0.8305;141425.2;40927.438;-152836.53;0;0;0;465.98523;472.90582;475.1949
0.831;141291.3;41043.785;-152817.64;0;0;0;465.98523;472.90582;475.1949
0.8315;141097.38;41266.406;-152717.75;0;0;0;465.98523;472.90582;475.1949
0.832;140992.83;41429.094;-152612.08;0;0;0;465.98523;472.90582;475.1949
0.8325;140897.8;41661.043;-152418;0;0;0;466.08966;472.90582;475.1949
0.833;140876.89;41788.703;-152281.8;0;0;0;466.08966;472.90582;475.1949
0.8335;140908.77;41913.504;-152097.98;0;0;0;466.08966;472.90582;475.1949
0.834;140968.16;41942.902;-152005.39;0;0;0;466.08966;472.90582;475.1949
0.8345;141096.81;41902.7;-151932.16;0;0;0;466.08966;472.90582;475.1949
0.835;141195.3;41824.668;-151933.28;0;0;0;466.08966;472.90582;475.1949
0.8355;141338.95;41649.29;-152009.56;0;0;0;466.08966;472.90582;475.1949
0.836;141420.6;41508.465;-152103.81;0;0;0;466.08966;472.90582;475.1949
0.8365;141506.9;41290.64;-152290.69;0;0;0;466.08966;472.90582;475.1949
0.837;141532.98;41158.996;-152428.84;0;0;0;466.08966;472.90582;475.1949
0.8375;141520.25;41008.137;-152624.78;0;0;0;466.08966;472.90582;475.1949
0.838;141482.25;40949.023;-152733.05;0;0;0;466.08966;472.90582;475.1949
0.8385;141393.08;40929.848;-152842.3;0;0;0;466.08966;472.90582;475.1949
0.839;141332.89;40960.844;-152873.22;0;0;0;466.08966;472.90582;475.1949
0.8395;141261.84;41057.848;-152854.22;0;0;0;466.08966;472.90582;475.1949
0.84;141242.1;41142.08;-152802.12;0;0;0;466.08966;472.90582;475.1949
0.8405;141274.12;41268.355;-152681.6;0;0;0;466.08966;472.90582;475.1949
0.841;141340.94;41335.29;-152587.03;0;0;0;466.08966;472.90582;475.06677
0.8415;141514.83;41385.098;-152451.64;0;0;0;466.08966;472.90582;475.06677
0.842;141670.42;41375.008;-152381.3;0;0;0;466.08966;472.90582;475.06677
0.8425;141940.19;41289.508;-152326.64;0;0;0;466.08966;472.90582;475.06677
0.843;142127.33;41188.71;-152331.83;0;0;0;466.08966;472.90582;475.06677
0.8435;142392.28;40985.777;-152406.81;0;0;0;466.08966;472.90582;475.06677
0.844;142544.62;40828.516;-152498.78;0;0;0;466.08966;472.90582;475.06677
0.8445;142715.53;40587.117;-152685.1;0;0;0;466.08966;472.90582;475.06677
0.845;142784.03;40440.457;-152828.1;0;0;0;466.08966;472.90582;475.06677
0.8455;142806.98;40271.35;-153042.64;0;0;0;466.08966;472.90582;475.06677
0.846;142771.1;40206.117;-153168.98;0;0;0;466.08966;472.90582;475.06677
0.8465;142652.44;40193.332;-153308.08;0;0;0;466.08966;472.90582;475.06677
0.847;142540.16;40242.88;-153356.27;0;0;0;466.08966;472.90582;475.06677
0.8475;142344.66;40394.387;-153352.5;0;0;0;466.08966;472.79233;475.06677
0.848;142215.75;40534.57;-153300.17;0;0;0;466.08966;472.79233;475.06677
0.8485;142049.28;40774.754;-153160.31;0;0;0;466.08966;472.79233;475.06677
0.849;141975.69;40934.98;-153038.22;0;0;0;466.08966;472.79233;475.06677
0.8495;141922.39;41141.168;-152837.34;0;0;0;466.15567;472.79233;475.06677
0.85;141933.73;41239.746;-152710.61;0;0;0;466.15567;472.79233;475.06677
0.8505;142010.14;41309.664;-152559.77;0;0;0;466.15567;472.79233;475.06677
0.851;142092.19;41299.527;-152498.7;0;0;0;466.15567;472.79233;475.06677
0.8515;142240.8;41203.516;-152480.2;0;0;0;466.15567;472.79233;475.06677
0.852;142343.36;41094.867;-152518.64;0;0;0;466.15567;472.79233;475.06677
0.8525;142479.64;40889.66;-152644.67;0;0;0;466.15567;472.79233;475.06677
0.853;142547.61;40742.38;-152763.86;0;0;0;466.15567;472.79233;475.06677
0.8535;142600.6;40537.516;-152969.11;0;0;0;466.15567;472.79233;475.06677
0.854;142598.9;40428.164;-153104.84;0;0;0;466.15567;472.79233;475.06677
0.8545;142543.08;40323.82;-153278.94;0;0;0;466.15567;472.79233;475.06677
0.855;142487.55;40298.92;-153363.12;0;0;0;466.15567;472.79233;475.06677
0.8555;142394.66;40326.527;-153428.19;0;0;0;466.15567;472.79233;475.06677
0.856;142341.02;40381.57;-153427.62;0;0;0;466.15567;472.79233;475.06677
0.8565;142297.66;40498.996;-153365.23;0;0;0;466.15567;472.79233;475.06677
0.857;142306.17;40584.516;-153291.14;0;0;0;466.15567;472.79233;475.06677
0.8575;142388.03;40693.85;-153153.52;0;0;0;466.15567;472.79233;475.06677
0.858;142490.42;40738.688;-153059.69;0;0;0;466.15567;472.79233;475.06677
0.8585;142707.53;40744.93;-152942.8;0;0;0;466.15567;472.79233;474.9511
0.859;142882.05;40703.105;-152894.47;0;0;0;466.15567;472.79233;474.9511
0.8595;143162.98;40572.598;-152883.06;0;0;0;466.15567;472.79233;474.9511
0.86;143346.61;40446.723;-152920.72;0;0;0;466.15567;472.79233;474.9511
0.8605;143591.08;40218.934;-153042.6;0;0;0;466.15567;472.79233;474.9511
0.861;143718.12;40056.445;-153159.97;0;0;0;466.15567;472.79233;474.9511
0.8615;143843.08;39827.387;-153368.89;0;0;0;466.15567;472.79233;474.9511
0.862;143875.89;39701.926;-153514.55;0;0;0;466.15567;472.79233;474.9511
0.8625;143847.45;39580.312;-153713.98;0;0;0;466.15567;472.79233;474.9511
0.863;143779.17;39553.55;-153818.77;0;0;0;466.15567;472.79233;474.9511
0.8635;143620.39;39600.656;-153912.69;0;0;0;466.15567;472.79233;474.9511
0.864;143495.6;39686.6;-153925.8;0;0;0;466.15567;472.79233;474.9511
0.8645;143302.42;39879.617;-153869.19;0;0;0;466.15567;472.79233;474.9511
0.865;143185.53;40035.207;-153785.86;0;0;0;466.15567;472.7386;474.9511
0.8655;143054.56;40276.242;-153611.31;0;0;0;466.15567;472.7386;474.9511
0.866;143006.69;40422.254;-153477.14;0;0;0;466.15567;472.7386;474.9511
0.8665;143002.23;40589.047;-153278.8;0;0;0;466.2636;472.7386;474.9511
0.867;143040.03;40652.33;-153165.75;0;0;0;466.2636;472.7386;474.9511
0.8675;143147.1;40663.82;-153050.23;0;0;0;466.2636;472.7386;474.9511
0.868;143239.92;40616.26;-153019.55;0;0;0;466.2636;472.7386;474.9511
0.8685;143388.53;40474.555;-153050.12;0;0;0;466.2636;472.7386;474.9511
0.869;143480.64;40346.15;-153119.03;0;0;0;466.2636;472.7386;474.9511
0.8695;143588.39;40131.055;-153280.36;0;0;0;466.2636;472.7386;474.9511
0.87;143631.61;39990.6;-153412.94;0;0;0;466.2636;472.7386;474.9511
0.8705;143640.36;39813.31;-153618.62;0;0;0;466.2636;472.7386;474.9511
0.871;143614.78;39730.38;-153741.9;0;0;0;466.2636;472.7386;474.9511
0.8715;143538.75;39672.316;-153882.7;0;0;0;466.2636;472.7386;474.9511
0.872;143475.7;39678.645;-153938.36;0;0;0;466.2636;472.7386;474.9511
0.8725;143388.9;39748.59;-153959.33;0;0;0;466.2636;472.7386;474.9511
0.873;143350.78;39825.133;-153932.56;0;0;0;466.2636;472.7386;474.9511
0.8735;143343.45;39957.906;-153840.36;0;0;0;466.2636;472.7386;474.9511
0.874;143381.94;40040.137;-153754.47;0;0;0;466.2636;472.7386;474.9511
0.8745;143513.52;40125.21;-153613.53;0;0;0;466.2636;472.7386;474.9511
0.875;143645.16;40143.992;-153527.66;0;0;0;466.2636;472.7386;474.9511
0.8755;143891.86;40103.57;-153437.11;0;0;0;466.2636;472.7386;474.83557
0.876;144075.47;40029.92;-153413.89;0;0;0;466.2636;472.7386;474.83557
0.8765;144351.84;39857.402;-153445.77;0;0;0;466.2636;472.7386;474.83557
0.877;144521.88;39710.844;-153512.12;0;0;0;466.2636;472.7386;474.83557
0.8775;144732.61;39468.336;-153670.22;0;0;0;466.2636;472.7386;474.83557
0.878;144831.47;39309.348;-153803.8;0;0;0;466.2636;472.7386;474.83557
0.8785;144903.36;39106.656;-154020.86;0;0;0;466.2636;472.7386;474.83557
0.879;144895.31;39011.64;-154159.69;0;0;0;466.2636;472.7386;474.83557
0.8795;144810;38948.477;-154330.83;0;0;0;466.2636;472.7386;474.83557
0.88;144711.53;38963.95;-154406.48;0;0;0;466.2636;472.7386;474.83557
0.8805;144523.58;39069.777;-154447.19;0;0;0;466.2636;472.7386;474.83557
0.881;144392.77;39186.793;-154422.98;0;0;0;466.2636;472.7386;474.83557
0.8815;144212.92;39408.05;-154315.75;0;0;0;466.2636;472.7386;474.83557
0.882;144114.08;39568.19;-154206.44;0;0;0;466.2636;472.63907;474.83557
0.8825;144022.4;39794.05;-154009.81;0;0;0;466.2636;472.63907;474.83557
0.883;144006.45;39916.664;-153873.9;0;0;0;466.2636;472.63907;474.83557
0.8835;144046.58;40033.67;-153692.72;0;0;0;466.2636;472.63907;474.83557
0.884;144109.98;40058.38;-153602.84;0;0;0;466.3371;472.63907;474.83557
0.8845;144241.7;40012.504;-153534.56;0;0;0;466.3371;472.63907;474.83557
0.885;144340.97;39931.805;-153539.5;0;0;0;466.3371;472.63907;474.83557
0.8855;144483.77;39754.543;-153621.8;0;0;0;466.3371;472.63907;474.83557
0.886;144562.9;39614.277;-153719.61;0;0;0;466.3371;472.63907;474.83557
0.8865;144639.2;39400.746;-153909.61;0;0;0;466.3371;472.63907;474.83557
0.887;144659.14;39273.63;-154048.33;0;0;0;466.3371;472.63907;474.83557
0.8875;144637.25;39130.527;-154242.55;0;0;0;466.3371;472.63907;474.83557
0.888;144590.89;39076.56;-154347.06;0;0;0;466.3371;472.63907;474.83557
0.8885;144498.44;39063.984;-154448.81;0;0;0;466.3371;472.63907;474.83557
0.889;144435.98;39098.426;-154474.44;0;0;0;466.3371;472.63907;474.83557
0.8895;144358.95;39199.715;-154447.75;0;0;0;466.3371;472.63907;474.83557
0.89;144338.88;39286.67;-154390.98;0;0;0;466.3371;472.63907;474.83557
0.8905;144369.92;39416.24;-154264.92;0;0;0;466.3371;472.63907;474.83557
0.891;144438.34;39484.23;-154167.86;0;0;0;466.3371;472.63907;474.83557
0.8915;144613.27;39533.945;-154030.28;0;0;0;466.3371;472.63907;474.83557
0.892;144768.69;39523.203;-153959.39;0;0;0;466.3371;472.63907;474.83557
0.8925;145036;39436.836;-153905.38;0;0;0;466.3371;472.63907;474.71378
0.893;145221.17;39335.605;-153912.28;0;0;0;466.3371;472.63907;474.71378
0.8935;145482.86;39132.363;-153991.44;0;0;0;466.3371;472.63907;474.71378
0.894;145632.55;38975.473;-154086.56;0;0;0;466.3371;472.63907;474.71378
0.8945;145800.92;38735.78;-154277.4;0;0;0;466.3371;472.63907;474.71378
0.895;145867.02;38590.984;-154422.84;0;0;0;466.3371;472.63907;474.71378
0.8955;145887.77;38426.152;-154639;0;0;0;466.3371;472.63907;474.71378
0.896;145847.16;38365;-154764.33;0;0;0;466.3371;472.63907;474.71378
0.8965;145721.64;38359.3;-154898.75;0;0;0;466.3371;472.63907;474.71378
0.897;145600.28;38413.055;-154942.42;0;0;0;466.3371;472.63907;474.71378
0.8975;145401.14;38568.324;-154931.28;0;0;0;466.3371;472.63907;474.71378
0.898;145274.58;38708.83;-154874.33;0;0;0;466.3371;472.63907;474.71378
0.8985;145122.2;38946.258;-154728.6;0;0;0;466.3371;472.63907;474.71378
0.899;145055.28;39102.883;-154603.7;0;0;0;466.3371;472.63907;474.71378
0.8995;145015.39;39302.047;-154401.2;0;0;0;466.3371;472.54608;474.71378
0.9;145032.12;39395.293;-154275.06;0;0;0;466.3371;472.54608;474.71378
0.9005;145116.19;39457.492;-154127.61;0;0;0;466.3371;472.54608;474.71378
0.901;145201.83;39443.203;-154070.08;0;0;0;466.39883;472.54608;474.71378
0.9015;145351.56;39343.523;-154057.53;0;0;0;466.39883;472.54608;474.71378
0.902;145451.4;39234.496;-154099.44;0;0;0;466.39883;472.54608;474.71378
0.9025;145578.84;39031.8;-154229.1;0;0;0;466.39883;472.54608;474.71378
0.903;145640.61;38887.793;-154349.52;0;0;0;466.39883;472.54608;474.71378
0.9035;145684.02;38689.332;-154554.8;0;0;0;466.39883;472.54608;474.71378
0.904;145676.28;38584.91;-154689.36;0;0;0;466.39883;472.54608;474.71378
0.9045;145616.86;38488.504;-154859.19;0;0;0;466.39883;472.54608;474.71378
0.905;145553.55;38469.07;-154938.83;0;0;0;466.39883;472.54608;474.71378
0.9055;145452.78;38505.508;-154997.1;0;0;0;466.39883;472.54608;474.71378
0.906;145397.39;38566.652;-154993.33;0;0;0;466.39883;472.54608;474.71378
0.9065;145354.06;38691.78;-154928.19;0;0;0;466.39883;472.54608;474.71378
0.907;145363.47;38780.633;-154852.55;0;0;0;466.39883;472.54608;474.71378
0.9075;145445.56;38892.6;-154711.11;0;0;0;466.39883;472.54608;474.71378
0.908;145547.19;38937.746;-154614.28;0;0;0;466.39883;472.54608;474.71378
0.9085;145762.22;38942.168;-154494.75;0;0;0;466.39883;472.54608;474.71378
0.909;145935.23;38898.254;-154446.39;0;0;0;466.39883;472.54608;474.71378
0.9095;146209.78;38765.77;-154435.52;0;0;0;466.39883;472.54608;474.71378
0.91;146386.05;38640.184;-154472.7;0;0;0;466.39883;472.54608;474.62244
0.9105;146616.62;38414.625;-154592.25;0;0;0;466.39883;472.54608;474.62244
0.911;146736.84;38254.09;-154707.61;0;0;0;466.39883;472.54608;474.62244
0.9115;146851.28;38028.062;-154913.6;0;0;0;466.39883;472.54608;474.62244
0.912;146875.62;37905.35;-155057.08;0;0;0;466.39883;472.54608;474.62244
0.9125;146832.98;37789.074;-155252.3;0;0;0;466.39883;472.54608;474.62244
0.913;146762.64;37766.29;-155353.2;0;0;0;466.39883;472.54608;474.62244
0.9135;146365.64;37623.1;-155206.66;0;0;0;466.39883;472.54608;474.62244
0.914;145379.72;36635.664;-153644.39;0;0;0;466.39883;472.54608;474.62244
0.9145;142507.95;31469.678;-145508.5;0;0;0;466.39883;472.54608;474.62244
0.915;140026.66;25233.545;-136201.62;0;0;0;466.39883;472.54608;474.62244
0.9155;135230.52;14283.231;-119764.38;0;0;0;466.39883;472.54608;474.62244
0.916;130138.52;8258.616;-108947.45;0;0;0;466.39883;472.54608;474.62244
0.9165;117502.17;3369.6558;-93191.195;0;-143.15074;0;466.39883;449.12875;474.62244
0.917;106026.664;2300.0276;-82202.445;0;-143.15074;0;466.39883;449.12875;474.62244
0.9175;88130.836;1229.1444;-64983.836;0;-143.15074;0;466.39883;449.12875;474.62244
0.918;78541.8;-277.9521;-54335.492;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.9185;69964.266;-3542.4724;-42392.11;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.919;67535.13;-5520.674;-37811.004;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.9195;66552.48;-7533.246;-34890.363;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.92;66837.36;-8887.983;-34156.906;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.9205;68235.016;-12427.016;-32817.895;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.921;69388.41;-15743.841;-31284.193;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.9215;69820.72;-20303.371;-28153.805;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.922;68320.87;-21924.516;-25713.984;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.9225;63208.793;-21918.03;-21619.29;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.923;58743.33;-21120.203;-18566.033;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.9235;52429.707;-20503.73;-13604.046;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.924;49174.637;-20920.81;-10278.4;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.9245;45650.953;-22228.059;-5832.439;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.925;43749.18;-22927.246;-3485.8125;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.9255;40992.133;-23195.127;-950.7595;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.926;39231.24;-23052.562;268.17188;-338.7728;-143.15074;0;439.7389;449.12875;474.62244
0.9265;37047.023;-23036.062;1837.1488;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.927;36011.465;-23353.984;2879.1863;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.9275;35007.203;-24105.06;4408.182;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.928;34619.453;-24537.244;5241.2173;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.9285;34526.176;-24922.553;5901.6826;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.929;34938.223;-25137.646;5864.332;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.9295;36460.336;-25736.547;5163.397;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.93;38017.234;-26390.799;4374.7793;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.9305;40851.918;-27580.154;2854.1802;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.931;42899.984;-28356.379;1636.5521;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.9315;46105.93;-29394.357;-512.3125;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.932;48362.29;-30066.781;-2139.8164;-338.7728;-143.15074;0;439.7389;449.12875;489.03778
0.9325;51930.27;-31202.936;-4727.367;-338.7728;0;0;439.7389;494.3009;489.03778
0.933;54330.71;-32056.98;-6420.2646;-338.7728;0;0;439.7389;494.3009;489.03778
0.9335;57656.83;-33319.41;-8709.64;-338.7728;0;0;439.7389;494.3009;489.03778
0.934;59520.51;-34009;-10002.935;-338.7728;0;0;439.7389;494.3009;489.03778
0.9345;61627.19;-34649.31;-11567.233;0;0;0;496.08005;494.3009;489.03778
0.935;62558.17;-34792.066;-12365.94;0;0;0;496.08005;494.3009;489.03778
0.9355;63294.434;-34627.9;-13197.857;0;0;0;496.08005;494.3009;489.03778
0.936;63361.46;-34301.273;-13501.263;0;0;0;496.08005;494.3009;489.03778
0.9365;62875.742;-33520.24;-13586.856;0;0;0;496.08005;494.3009;489.03778
0.937;62198.883;-32818.652;-13428.204;0;0;0;496.08005;494.3009;489.03778
0.9375;60772.23;-31532.908;-12962.128;0;0;0;496.08005;494.3009;489.03778
0.938;59631.03;-30554.496;-12562.495;0;0;0;496.08005;494.3009;489.03778
0.9385;57765.695;-28968.291;-11915.23;0;0;0;496.08005;494.3009;489.03778
0.939;56478.39;-27861.252;-11481.79;0;0;0;496.08005;494.3009;489.03778
0.9395;54559.42;-26159.922;-10858.55;0;0;0;496.08005;494.3009;489.03778
0.94;53329.324;-25012.732;-10477.138;0;0;0;496.08005;494.3009;489.03778
0.9405;51628.61;-23296.672;-9993.63;0;0;0;496.08005;494.3009;489.03778
0.941;50628.508;-22170.766;-9756.637;0;0;0;496.08005;494.3009;489.03778
0.9415;49375.96;-20531.824;-9571.451;0;0;0;496.08005;494.3009;489.03778
0.942;48721.28;-19481.309;-9580.271;0;0;0;496.08005;494.3009;489.03778
0.9425;48021.348;-17975.43;-9814.848;0;0;0;496.08005;494.3009;489.03778
0.943;47746.91;-17019.027;-10130.842;0;0;-984.39465;496.08005;494.3009;408.74905
0.9435;47634.35;-15656.64;-10868.667;0;0;-984.39465;496.08005;494.3009;408.74905
0.944;47765.676;-14797.946;-11552.034;0;0;-984.39465;496.08005;494.3009;408.74905
0.9445;48283.664;-13587.311;-12884.945;0;0;-984.39465;496.08005;494.3009;408.74905
0.945;48842.727;-12832.63;-13982.348;0;0;-984.39465;496.08005;494.3009;408.74905
0.9455;49993.45;-11777.218;-15929.922;0;0;-984.39465;496.08005;494.3009;408.74905
0.946;50959.215;-11121.565;-17414.275;0;0;-984.39465;496.08005;494.3009;408.74905
0.9465;52683.242;-10202.403;-19887.482;0;0;-984.39465;496.08005;494.3009;408.74905
0.947;54003.773;-9627.058;-21681.084;0;0;-984.39465;496.08005;494.3009;408.74905
0.9475;56210.812;-8808.702;-24555.219;0;0;-984.39465;496.08005;494.3009;408.74905
0.948;57812;-8284.537;-26574.016;0;0;-984.39465;496.08005;494.3009;408.74905
0.9485;52564.402;-7425.6763;-24191.852;0;0;-984.39465;496.08005;494.3009;408.74905
0.949;46144.668;-7180.7114;-20471.443;0;0;-984.39465;496.08005;494.3009;408.74905
0.9495;45243.758;-7005.858;-20318.246;0;-4156.418;-984.39465;496.08005;256.49194;408.74905
0.95;43197.695;-6768.089;-18474.28;0;-4156.418;-984.39465;496.08005;256.49194;408.74905
0.9505;39296.23;-6386.8345;-14130.224;0;-4156.418;-984.39465;496.08005;256.49194;408.74905
0.951;36763.797;-6241.4126;-10896.497;0;-4156.418;-984.39465;496.08005;256.49194;408.74905
0.9515;33746.094;-6268.8867;-6764.976;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.952;32430.543;-6426.711;-5100.7036;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.9525;31495.178;-6853.8037;-4873.5283;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.953;31426.395;-7323.44;-6286.6646;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.9535;31800.955;-8468.31;-10378.516;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.954;32161.992;-9570.017;-14074.58;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.9545;32616.805;-11620.591;-20527.24;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.955;32815.895;-13114.847;-25217.576;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.9555;33088.906;-15360.764;-32627.857;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.956;33432.285;-16858.34;-37745.645;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.9565;34513.598;-19248.316;-45563.746;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.957;35691.402;-21001.324;-50781.61;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.9575;37983.855;-23782.098;-58483.258;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.958;39660.74;-25587.336;-63503.78;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.9585;42112.543;-27988.701;-70914.88;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.959;43657.85;-29346.223;-75834.17;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.9595;45920.008;-31102.209;-83239.32;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.96;47438.438;-32150.18;-88174.87;-4983.2183;-4156.418;-984.39465;216.80553;256.49194;408.74905
0.9605;49709.63;-33568.586;-95478.52;-4983.2183;-4156.418;-6323.3345;216.80553;256.49194;152.47993
